,epoch,loss,val_loss,ivw,evw,ivw_ann
431,432.0,1.7057004,1.7652891,39025.855,39047.53,35296.742
432,433.0,2.0636601,1.7642738,38430.42,38451.766,35176.754
433,434.0,1.4725137,1.1805749,28768.809,28781.217,30206.865
434,435.0,1.5830698,1.5685017,28005.045,28016.805,30788.992
435,436.0,1.9502803,1.6348933,28005.045,28016.805,28303.693
436,437.0,1.5605502,1.2211676,33534.547,33549.883,33196.03
437,438.0,1.4367833,3.085493,36511.223,36528.2,35938.277
438,439.0,4.27787,2.9585557,28768.809,28781.217,27690.467
439,440.0,32.65295,5.878844,39025.855,39047.53,32253.166
440,441.0,3.4409757,2.8411777,45115.465,45142.75,41211.63
441,442.0,2.8444808,2.1023467,37003.902,37023.086,35251.67
442,443.0,3.4818068,1.2651955,30586.148,30600.059,30362.29
443,444.0,5.1120663,5.7230544,40686.86,40712.855,35534.367
444,445.0,1.405921,1.1676182,24865.441,24874.504,26964.164
445,446.0,1.1839752,5.500441,40587.418,40613.22,40234.633
446,447.0,4.19282,3.6508543,40587.418,40613.22,37152.85
447,448.0,1.6016259,1.0515637,21251.11,21257.594,25965.832
448,449.0,4.9114122,3.53097,39025.855,39047.53,36838.53
449,450.0,7.546231,5.8198805,21251.11,21257.594,19704.3
450,451.0,0.9857342,7.637285,45115.465,45142.75,43163.492
451,452.0,3.7621248,3.6299603,35187.92,35203.98,35106.39
452,453.0,1.2715777,1.0746245,36511.223,36528.2,38650.234
453,454.0,1.0194241,1.0274943,38430.42,38451.766,38486.223
454,455.0,8.490116,5.161541,30586.148,30600.059,29046.805
455,456.0,1.1036538,1.6945119,30586.148,30600.059,30410.562
456,457.0,5.6958637,5.072295,40587.418,40613.22,37170.61
457,458.0,10.202878,7.510195,39025.855,39047.53,35732.582
458,459.0,1.1753844,4.846325,36511.223,36528.2,36931.254
459,460.0,1.4645227,1.0292916,24865.441,24874.504,27545.555
460,461.0,5.7190256,4.315317,39025.855,39047.53,36190.887
461,462.0,7.333752,7.2245693,40953.55,40979.56,36386.64
462,463.0,7.7014303,5.8185987,38430.42,38451.766,35933.47
463,464.0,9.28088,5.7503843,27340.898,27352.248,25654.348
464,465.0,0.883234,0.9573201,41351.184,41377.633,40949.89
465,466.0,1.2320514,6.146195,36240.137,36258.67,39712.24
466,467.0,2.3085587,1.0366195,36511.223,36528.2,37172.07
467,468.0,4.0014277,0.9984858,30586.148,30600.059,30856.584
468,469.0,0.82977355,2.819975,45513.098,45540.824,45158.72
469,470.0,1.0431693,17.125242,44749.33,44776.41,45849.508
470,471.0,2.5898962,0.9463711,36511.223,36528.2,36919.27
471,472.0,5.164039,5.7930517,24865.441,24874.504,22862.785
472,473.0,1.0203559,1.0347648,30586.148,30600.059,31691.514
473,474.0,1.2643375,1.0864896,36511.223,36528.2,37294.375
474,475.0,2.53845,2.4215095,24865.441,24874.504,24679.945
475,476.0,1.2565366,1.2790366,38430.42,38451.766,38318.812
476,477.0,6.673621,5.16562,38430.42,38451.766,37105.168
477,478.0,9.8022375,5.688666,30586.148,30600.059,29604.504
478,479.0,1.3775897,0.9919894,24865.441,24874.504,27593.82
479,480.0,1.1339321,0.91253597,44848.77,44876.047,44323.91
480,481.0,7.4344625,5.850176,21251.11,21257.594,18520.32
481,482.0,6.6461773,7.6230564,36511.223,36528.2,35141.516
482,483.0,0.60061663,0.7294619,40953.55,40979.56,40756.574
483,484.0,21.6997,14.875689,28005.045,28016.805,24077.201
484,485.0,9.3242035,6.6233597,36240.137,36258.67,36213.188
485,486.0,1.386514,0.9796239,24865.441,24874.504,27019.152
486,487.0,1.516196,1.443675,24865.441,24874.504,25755.898
487,488.0,0.8498238,0.9314698,38430.42,38451.766,38827.785
488,489.0,0.8136095,3.0277176,44749.33,44776.41,45443.652
489,490.0,1.1370168,0.8719112,39025.855,39047.53,38772.414
490,491.0,1.2841817,1.0924342,24865.441,24874.504,25731.72
491,492.0,0.93526185,0.71282315,45513.098,45540.824,43838.777
492,493.0,4.9959955,4.007208,38430.42,38451.766,37551.816
493,494.0,2.6115692,1.439101,27340.898,27352.248,26821.502
494,495.0,4.2219105,2.0869493,30586.148,30600.059,30186.049
495,496.0,5.1114717,5.2390466,34564.83,34580.777,33395.96
496,497.0,1.0866923,6.091819,28371.18,28383.145,29740.955
497,498.0,1.04061,2.5175154,39025.855,39047.53,40538.582
498,499.0,1.4771895,0.9504969,28005.045,28016.805,28756.697
499,500.0,2.3214025,0.8892272,28005.045,28016.805,27718.123
500,501.0,1.6069636,0.93272793,21251.11,21257.594,22841.004
501,502.0,8.9532175,7.273466,30586.148,30600.059,29704.51
502,503.0,0.9506761,1.4554306,39025.855,39047.53,40242.402
503,504.0,6.066461,3.3994703,28104.486,28116.44,27580.336
504,505.0,2.4707096,2.4393349,41576.645,41602.76,40107.367
505,506.0,1.0378709,2.941051,34198.69,34214.438,33892.047
506,507.0,0.8639387,0.8231213,39025.855,39047.53,40208.26
507,508.0,1.3955734,1.4766074,36240.137,36258.67,38499.64
508,509.0,1.5420691,1.4523945,36511.223,36528.2,38687.473
509,510.0,1.7259859,1.440782,24865.441,24874.504,27004.19
510,511.0,1.6876017,1.4194735,24865.441,24874.504,27099.412
511,512.0,1.4154234,1.3783995,30586.148,30600.059,32424.01
512,513.0,1.1813831,1.406141,39025.855,39047.53,40036.0
513,514.0,1.196734,1.3378583,44749.33,44776.41,44227.62
514,515.0,1.2597867,1.2835251,36606.27,36625.016,37626.77
515,516.0,1.3415339,1.260217,27340.898,27352.248,28880.178
516,517.0,1.8050058,1.5353383,21251.11,21257.594,26156.188
517,518.0,1.3269296,1.3882847,39025.855,39047.53,39331.125
518,519.0,1.6949321,1.4452325,24865.441,24874.504,27092.148
519,520.0,2.0738943,2.0695786,24865.441,24874.504,25065.389
520,521.0,2.8036053,2.2104037,36606.27,36625.016,35410.133
521,522.0,5.05103,1.2207658,30586.148,30600.059,28703.863
522,523.0,1.2267492,0.9780787,36511.223,36528.2,36726.11
523,524.0,3.2150292,3.3740327,30586.148,30600.059,29431.102
524,525.0,3.3250718,2.7335606,39025.855,39047.53,36967.39
525,526.0,2.2459478,1.0832267,36511.223,36528.2,35768.31
526,527.0,1.6105567,1.0686787,21251.11,21257.594,21032.697
527,528.0,0.89160985,8.068192,39923.27,39948.664,38428.87
528,529.0,11.406199,4.104568,45738.56,45765.953,43308.37
529,530.0,13.671274,7.156557,37003.902,37023.086,34970.56
530,531.0,6.9534025,2.613168,28005.045,28016.805,26589.035
531,532.0,1.36905,0.9569182,45738.56,45765.953,44441.773
532,533.0,1.2143339,0.84732527,24865.441,24874.504,25662.543
533,534.0,6.3872075,2.52365,41576.645,41602.76,38991.203
534,535.0,1.4316816,0.7246279,35575.99,35594.117,35483.97
535,536.0,4.238756,5.290293,24865.441,24874.504,24897.623
536,537.0,7.10057,2.844119,40587.418,40613.22,39083.92
537,538.0,1.3996854,1.0520558,21251.11,21257.594,23192.578
538,539.0,7.235331,2.8437686,36511.223,36528.2,35455.516
539,540.0,8.345493,8.563558,30586.148,30600.059,29479.986
540,541.0,6.9280505,5.684056,39923.27,39948.664,38395.484
541,542.0,0.787468,0.8143662,39025.855,39047.53,39143.934
542,543.0,3.0796926,2.5925212,36240.137,36258.67,35960.85
543,544.0,4.257466,9.116414,24865.441,24874.504,23732.875
544,545.0,4.142683,3.3477616,30586.148,30600.059,29828.914
545,546.0,9.544872,6.653489,28994.273,29006.346,28423.76
546,547.0,1.2248766,0.93107754,21251.11,21257.594,22269.08
547,548.0,1.0736496,0.9159524,36511.223,36528.2,36893.594
548,549.0,1.9348755,3.5372372,21251.11,21257.594,22573.74
549,550.0,7.933527,6.602687,40686.86,40712.855,39368.113
550,551.0,1.097087,1.0425229,45115.465,45142.75,44181.066
551,552.0,1.3339981,1.3286602,30586.148,30600.059,31642.771
552,553.0,2.121076,1.0612936,40587.418,40613.22,39699.02
553,554.0,12.833322,8.737619,35575.99,35594.117,34736.54
554,555.0,2.4785097,0.9828343,27340.898,27352.248,28027.174
555,556.0,1.2941344,1.0123855,24865.441,24874.504,27325.258
556,557.0,0.7756773,3.9892485,45738.56,45765.953,45529.812
557,558.0,6.0248513,7.070077,24865.441,24874.504,23870.977
558,559.0,4.3903685,4.527526,34198.69,34214.438,33853.766
559,560.0,1.6410965,1.0644882,39025.855,39047.53,39116.805
560,561.0,0.93080914,1.0425112,41351.184,41377.633,41107.5
561,562.0,1.3732619,0.8801079,30586.148,30600.059,30853.201
562,563.0,8.219746,6.440943,45115.465,45142.75,43837.297
563,564.0,4.517638,3.7526484,39923.27,39948.664,39096.348
564,565.0,2.126384,1.0302415,34298.133,34314.074,34442.79
565,566.0,1.361774,0.99573255,24865.441,24874.504,25545.812
566,567.0,1.6429485,1.5225024,30586.148,30600.059,33153.562
567,568.0,1.3568516,1.518987,45513.098,45540.824,46438.234
568,569.0,1.3980837,1.5118788,38430.42,38451.766,39435.875
569,570.0,1.590226,1.4932926,36511.223,36528.2,37969.914
570,571.0,1.8303574,1.5177321,21251.11,21257.594,22929.129
571,572.0,1.6836268,1.6004986,24865.441,24874.504,26641.205
572,573.0,1.1041101,1.229877,40587.418,40613.22,39500.406
573,574.0,1.225656,1.3562536,41351.184,41377.633,40437.95
574,575.0,1.4418975,1.3923717,34564.83,34580.777,36116.117
575,576.0,1.4054866,1.254945,28005.045,28016.805,29510.076
576,577.0,1.3546213,1.2480559,34564.83,34580.777,35571.523
577,578.0,1.0378156,1.2211337,38430.42,38451.766,39541.055
578,579.0,13.88855,10.638704,39025.855,39047.53,36486.4
579,580.0,1.6543288,1.1805358,33534.547,33549.883,33579.37
580,581.0,1.3180432,1.0148776,24865.441,24874.504,25314.664
581,582.0,7.0721846,5.606858,41351.184,41377.633,39098.285
582,583.0,0.888754,0.851137,38430.42,38451.766,39703.08
583,584.0,1.4839876,1.2318647,36511.223,36528.2,36176.953
584,585.0,1.8571277,2.442289,38430.42,38451.766,35995.227
585,586.0,1.1031241,2.5873137,37229.363,37248.215,37103.832
586,587.0,1.2551485,1.1505888,36511.223,36528.2,37430.773
587,588.0,1.546784,1.1355323,24865.441,24874.504,26072.219
588,589.0,1.8769853,3.3692083,27340.898,27352.248,26828.97
589,590.0,1.4413981,1.34281,33534.547,33549.883,33973.97
590,591.0,7.174155,4.913638,21251.11,21257.594,20015.047
591,592.0,1.4797491,1.5385813,35575.99,35594.117,37017.355
592,593.0,1.5234545,1.5226724,30586.148,30600.059,32359.445
593,594.0,1.6720171,1.5707438,36511.223,36528.2,38195.203
594,595.0,1.5474144,1.5709563,30586.148,30600.059,32697.146
595,596.0,1.6615994,1.578644,36511.223,36528.2,37372.977
596,597.0,1.625865,1.5891337,30586.148,30600.059,32234.652
597,598.0,1.6499674,1.6038328,45115.465,45142.75,41949.332
598,599.0,1.6036906,1.5520891,30586.148,30600.059,31186.678
599,600.0,1.5264642,1.5821419,28005.045,28016.805,29960.434
600,601.0,1.820118,1.8037221,34962.457,34978.85,32945.75
601,602.0,2.4741902,2.724488,36511.223,36528.2,33070.76
602,603.0,1.7117246,1.477227,39025.855,39047.53,36000.723
603,604.0,1.935193,1.7423959,30586.148,30600.059,29976.146
604,605.0,1.8227365,1.4206297,21251.11,21257.594,24784.361
605,606.0,1.6623988,1.5181102,30586.148,30600.059,33378.734
606,607.0,1.4271606,1.4183906,30586.148,30600.059,30890.295
607,608.0,1.7163717,1.4821743,21251.11,21257.594,23686.562
608,609.0,2.0724137,6.4761686,30586.148,30600.059,28776.092
609,610.0,2.0975103,1.855235,37229.363,37248.215,35988.582
610,611.0,2.7194738,2.801878,44085.184,44111.855,39327.234
611,612.0,1.7742704,1.5412711,36606.27,36625.016,36196.676
612,613.0,1.6452632,1.4757565,24865.441,24874.504,27486.855
613,614.0,2.6495438,2.7236843,39923.27,39948.664,35641.59
614,615.0,1.291,1.2626743,36511.223,36528.2,37632.855
615,616.0,4.2620974,3.3216686,21251.11,21257.594,20413.367
616,617.0,1.3921049,1.5022777,30586.148,30600.059,31560.875
617,618.0,5.311334,2.7784472,28768.809,28781.217,26370.576
618,619.0,1.5855175,1.5448759,30586.148,30600.059,31954.322
619,620.0,1.7242831,1.4196334,30586.148,30600.059,30948.898
620,621.0,1.9210756,1.4583272,21251.11,21257.594,23677.133
621,622.0,1.2000155,1.380919,38430.42,38451.766,37587.09
622,623.0,1.5887103,1.6772901,35575.99,35594.117,34645.12
623,624.0,1.3934695,1.5098778,38430.42,38451.766,36846.477
624,625.0,1.6978387,1.381569,41351.184,41377.633,38023.97
625,626.0,1.4127293,1.1786561,30586.148,30600.059,31362.84
626,627.0,1.3473032,1.2122661,35575.99,35594.117,35314.332
627,628.0,3.0716314,1.2110382,36511.223,36528.2,35245.332
628,629.0,2.8813672,2.5837808,41351.184,41377.633,36558.92
629,630.0,1.5225561,1.1427537,30586.148,30600.059,32562.076
630,631.0,1.1874189,1.0302114,28005.045,28016.805,29455.055
631,632.0,1.4366953,1.2020589,34962.457,34978.85,35097.047
632,633.0,3.8578012,2.4108448,44749.33,44776.41,42055.49
633,634.0,1.8574346,1.8080406,40686.86,40712.855,38574.477
634,635.0,5.7869167,2.9046621,21251.11,21257.594,20927.992
635,636.0,6.2166867,3.6526358,21251.11,21257.594,20192.69
636,637.0,1.2505735,9.724503,30586.148,30600.059,30982.902
637,638.0,5.6587496,1.3624322,38430.42,38451.766,38007.56
638,639.0,2.1431031,1.0373957,30586.148,30600.059,31372.629
639,640.0,0.9727843,1.016252,38430.42,38451.766,39310.14
640,641.0,1.3729928,1.268681,34298.133,34314.074,34311.953
641,642.0,1.5082476,1.0979658,30586.148,30600.059,32259.045
642,643.0,1.9970915,1.4854544,24865.441,24874.504,24247.129
643,644.0,13.544103,1.5479735,44749.33,44776.41,41610.695
644,645.0,1.3776873,1.2252363,38430.42,38451.766,38622.4
645,646.0,1.7812258,1.4151511,24865.441,24874.504,29395.541
646,647.0,1.2206602,1.2036247,30586.148,30600.059,31601.459
647,648.0,1.4683356,1.2147775,30586.148,30600.059,31272.129
648,649.0,5.763791,1.3595613,30586.148,30600.059,29397.871
649,650.0,1.789292,1.590202,39923.27,39948.664,36610.13
650,651.0,1.5146399,1.9607779,44085.184,44111.855,41233.63
651,652.0,2.9346707,2.5021086,33534.547,33549.883,32130.205
652,653.0,1.2819734,1.1155288,41576.645,41602.76,39327.336
653,654.0,1.4088132,1.1927509,38430.42,38451.766,37919.387
654,655.0,1.4169621,1.4018011,34564.83,34580.777,35042.227
655,656.0,1.2959312,1.3640658,30586.148,30600.059,30244.559
656,657.0,1.638114,1.4926882,24865.441,24874.504,27404.229
657,658.0,1.0824906,7.159402,41351.184,41377.633,39489.582
658,659.0,8.583618,4.2196813,36606.27,36625.016,34489.617
659,660.0,6.344212,3.0453093,37229.363,37248.215,35146.535
660,661.0,3.5991848,2.2895103,21251.11,21257.594,22256.344
661,662.0,1.2661396,1.9912423,28768.809,28781.217,29934.031
662,663.0,1.0594116,4.539117,45738.56,45765.953,44143.703
663,664.0,2.2915869,1.2653755,21251.11,21257.594,23797.238
664,665.0,1.2890552,1.675196,30586.148,30600.059,31575.941
665,666.0,1.8942909,2.0540128,38430.42,38451.766,37175.453
666,667.0,1.3505158,0.96784663,21251.11,21257.594,23443.3
667,668.0,1.4641299,1.6442686,33534.547,33549.883,35299.0
668,669.0,1.4987217,1.1136287,24865.441,24874.504,27006.885
669,670.0,1.7984797,1.0679979,34198.69,34214.438,35463.45
670,671.0,2.8161974,3.106176,40953.55,40979.56,37218.992
671,672.0,2.5048552,1.7674816,30586.148,30600.059,31167.295
672,673.0,1.027713,1.016082,44085.184,44111.855,42509.434
673,674.0,2.101604,12.173733,38430.42,38451.766,35984.18
674,675.0,7.7498007,7.2679987,35187.92,35203.98,33422.707
675,676.0,5.163708,1.220519,40587.418,40613.22,38124.266
676,677.0,8.540383,7.2292185,21251.11,21257.594,17970.273
677,678.0,3.5607626,4.0729184,41351.184,41377.633,38250.574
678,679.0,3.9398134,2.7394829,36339.58,36358.31,35279.254
679,680.0,4.147115,3.3001904,38430.42,38451.766,34738.953
680,681.0,1.5482277,5.5409203,36511.223,36528.2,37058.52
681,682.0,4.309519,2.0335052,38430.42,38451.766,37384.547
682,683.0,2.4679718,2.1996112,27340.898,27352.248,28122.71
683,684.0,2.055063,2.4839091,28104.486,28116.44,29139.07
684,685.0,3.7474566,8.57791,41351.184,41377.633,38658.047
685,686.0,7.264,1.5460722,44085.184,44111.855,42091.613
686,687.0,14.749561,3.903971,38430.42,38451.766,36250.84
687,688.0,1.109319,15.800417,39025.855,39047.53,37867.28
688,689.0,6.9413295,1.9332242,36606.27,36625.016,36750.984
689,690.0,1.704931,1.414992,24865.441,24874.504,27555.326
690,691.0,1.1785097,1.2096143,35575.99,35594.117,35108.32
691,692.0,2.6774163,2.0014358,30586.148,30600.059,29794.303
692,693.0,1.9690917,1.875548,36511.223,36528.2,41637.06
693,694.0,1.6375448,1.6116911,38430.42,38451.766,36095.434
694,695.0,1.3660117,1.3690848,44085.184,44111.855,41755.01
695,696.0,2.581273,2.0862422,21251.11,21257.594,20832.525
696,697.0,1.5254189,1.4587749,36511.223,36528.2,38138.62
697,698.0,1.9853954,1.8735523,41576.645,41602.76,37417.21
698,699.0,2.4776707,2.6197731,36511.223,36528.2,34688.348
699,700.0,2.2464612,2.147287,39025.855,39047.53,36691.41
700,701.0,1.4402249,1.184928,35187.92,35203.98,35830.87
701,702.0,3.312333,2.6735349,28994.273,29006.346,27773.14
702,703.0,1.4983891,1.0580949,34298.133,34314.074,34022.61
703,704.0,1.4510057,3.8501942,30586.148,30600.059,29160.482
704,705.0,4.5145903,1.0261993,34198.69,34214.438,33596.773
705,706.0,4.2488675,1.2663733,30586.148,30600.059,30225.049
706,707.0,6.299658,3.3535078,30586.148,30600.059,30046.996
707,708.0,7.193903,3.371204,38430.42,38451.766,36834.504
708,709.0,1.3184814,1.1688266,34962.457,34978.85,35740.805
709,710.0,1.4386104,1.1220449,30586.148,30600.059,31334.18
710,711.0,0.76494193,160.69136,44749.33,44776.41,41845.777
711,712.0,7.6385727,0.9595544,36511.223,36528.2,35957.3
712,713.0,0.9182844,1.080969,36240.137,36258.67,36383.812
713,714.0,1.2247255,1.2129651,30586.148,30600.059,31541.771
714,715.0,1.1761271,1.0477204,36511.223,36528.2,37090.625
715,716.0,1.0391585,0.99630165,34198.69,34214.438,34725.58
716,717.0,1.9180217,0.9589563,21251.11,21257.594,22223.205
717,718.0,1.7498797,0.97527367,21251.11,21257.594,22165.197
718,719.0,3.8898518,4.2930827,36511.223,36528.2,35739.89
719,720.0,1.4225388,1.1901393,39025.855,39047.53,39038.516
720,721.0,0.99913365,22.202162,28768.809,28781.217,29018.148
721,722.0,1.6890663,15.001779,21251.11,21257.594,20767.428
722,723.0,1.2990247,0.95018566,24865.441,24874.504,25398.785
723,724.0,0.8365229,0.89615506,39025.855,39047.53,38595.633
724,725.0,3.634346,0.81078774,36511.223,36528.2,35990.156
725,726.0,8.179947,8.112316,24865.441,24874.504,23043.43
726,727.0,18.706367,13.582432,36240.137,36258.67,33030.57
727,728.0,1.3511232,0.9652541,30586.148,30600.059,31569.18
728,729.0,0.94016445,10.252589,30586.148,30600.059,30326.166
729,730.0,10.922512,1.4326043,21251.11,21257.594,20743.652
730,731.0,2.6659725,2.7171686,30586.148,30600.059,30654.959
731,732.0,2.7701492,1.2072748,24865.441,24874.504,24318.086
732,733.0,1.0084783,1.4424341,30586.148,30600.059,30640.773
733,734.0,0.84064823,17.115698,45115.465,45142.75,45276.11
734,735.0,2.109053,0.8073695,30586.148,30600.059,31055.834
735,736.0,1.2295817,0.82064533,30586.148,30600.059,31003.322
736,737.0,0.64217496,2.260721,44848.77,44876.047,44306.6
737,738.0,8.84546,2.2820318,44749.33,44776.41,43407.54
738,739.0,1.0737494,0.9012215,36511.223,36528.2,36733.02
739,740.0,1.9293308,1.0224814,30586.148,30600.059,30529.854
740,741.0,0.7547177,13.807884,38430.42,38451.766,38621.61
741,742.0,5.9632225,6.951918,24865.441,24874.504,23824.58
742,743.0,36.17516,14.198976,38430.42,38451.766,35950.902
743,744.0,0.6125996,0.7349312,40953.55,40979.56,40311.625
744,745.0,1.4409841,1.0162482,21251.11,21257.594,22607.055
745,746.0,1.4762688,1.0523658,36511.223,36528.2,36566.51
746,747.0,0.89942753,1.080227,40953.55,40979.56,40491.527
747,748.0,1.1631511,0.9694695,30586.148,30600.059,31171.227
748,749.0,1.7542148,1.4174027,30586.148,30600.059,35034.293
749,750.0,7.9998465,8.553947,24865.441,24874.504,24491.143
750,751.0,2.9130435,2.5931978,36511.223,36528.2,36226.53
751,752.0,1.3558242,1.0587505,24865.441,24874.504,25324.86
752,753.0,0.8719663,9.969647,44749.33,44776.41,44731.734
753,754.0,1.0941948,0.9805908,38430.42,38451.766,39117.754
754,755.0,10.458224,7.80702,36240.137,36258.67,35488.86
755,756.0,0.9761332,1.0025083,38430.42,38451.766,38754.004
756,757.0,6.2206283,0.95434165,28005.045,28016.805,28202.518
757,758.0,5.7794714,6.3486056,34298.133,34314.074,33613.434
758,759.0,1.4749249,1.2113903,24865.441,24874.504,25343.023
759,760.0,1.2925906,0.8893817,21251.11,21257.594,22066.12
760,761.0,17.591333,3.0210235,39025.855,39047.53,37268.35
761,762.0,4.9787226,1.1433022,36339.58,36358.31,36201.93
762,763.0,0.85967255,0.99359196,40686.86,40712.855,40441.973
763,764.0,0.8702533,39.33097,36606.27,36625.016,37567.156
764,765.0,1.7564188,1.7402017,36511.223,36528.2,36681.89
765,766.0,1.0919116,5.795552,27340.898,27352.248,27006.912
766,767.0,1.5199511,2.0139706,21251.11,21257.594,23125.945
767,768.0,1.7009332,6.561866,24865.441,24874.504,24781.695
768,769.0,1.702061,1.409657,24865.441,24874.504,25564.975
769,770.0,1.087922,1.1246095,40953.55,40979.56,39622.465
770,771.0,1.174535,1.0878626,38430.42,38451.766,37911.703
771,772.0,1.4879247,1.2649723,34962.457,34978.85,35060.457
772,773.0,1.4453187,1.5102699,44749.33,44776.41,44713.69
773,774.0,1.9200312,1.6349722,40587.418,40613.22,37414.72
774,775.0,1.0790464,1.3423141,44749.33,44776.41,42370.484
775,776.0,1.9595631,1.1705909,36606.27,36625.016,35662.766
776,777.0,1.3241792,4.968033,30586.148,30600.059,30345.602
777,778.0,3.5382164,1.8167025,21251.11,21257.594,21919.771
778,779.0,1.3240762,1.1901126,34198.69,34214.438,34746.105
779,780.0,2.5291214,4.1826396,21251.11,21257.594,22040.818
780,781.0,1.3377308,2.7345653,36240.137,36258.67,36675.98
781,782.0,4.4454594,6.9598293,24865.441,24874.504,24480.508
782,783.0,1.1296766,1.0584917,34962.457,34978.85,35940.23
783,784.0,0.833174,14.320616,45513.098,45540.824,42991.668
784,785.0,0.96226895,2.600819,44749.33,44776.41,43105.805
785,786.0,1.2735369,0.90118724,39923.27,39948.664,37817.867
786,787.0,1.0270023,1.1253066,38430.42,38451.766,37869.734
787,788.0,0.99230224,1.311727,39025.855,39047.53,38064.047
788,789.0,1.2898375,1.0944644,30586.148,30600.059,31570.617
789,790.0,3.5269217,2.0906222,38430.42,38451.766,37091.58
790,791.0,1.3810759,1.5618805,40587.418,40613.22,38896.81
791,792.0,8.545635,4.4055157,45738.56,45765.953,43414.273
792,793.0,1.3462754,1.0221362,24865.441,24874.504,25328.25
793,794.0,21.955166,11.272785,27340.898,27352.248,25000.484
794,795.0,1.6682962,0.9646177,30586.148,30600.059,31874.393
795,796.0,9.074632,7.334944,21251.11,21257.594,19288.729
796,797.0,1.6121637,1.1068484,28371.18,28383.145,29012.074
797,798.0,0.77774316,0.83935523,39025.855,39047.53,39387.383
798,799.0,0.8658848,0.95350385,44848.77,44876.047,44812.953
799,800.0,5.853004,1.2421627,39025.855,39047.53,36532.387
800,801.0,0.88515496,0.9364722,36511.223,36528.2,36959.15
801,802.0,0.8647937,0.5474859,21251.11,21257.594,21747.664
802,803.0,1.569942,1.3988618,39025.855,39047.53,39369.637
803,804.0,0.95298743,2.220481,44848.77,44876.047,43806.01
804,805.0,1.4482223,0.9952771,21251.11,21257.594,21857.824
805,806.0,1.12172,0.9694166,34962.457,34978.85,35281.2
806,807.0,1.2567006,1.0045668,24865.441,24874.504,25150.734
807,808.0,0.4745138,8.729207,41351.184,41377.633,39360.934
808,809.0,5.119524,4.3772125,30586.148,30600.059,29693.83
809,810.0,1.9495509,1.9934199,39025.855,39047.53,37753.2
810,811.0,1.4180206,0.93398786,21251.11,21257.594,23002.146
811,812.0,2.0559225,1.4557368,24865.441,24874.504,24087.602
812,813.0,1.1590039,2.9156313,27340.898,27352.248,27421.465
813,814.0,1.480533,1.386685,28994.273,29006.346,29006.959
814,815.0,39.730156,1.2484736,39025.855,39047.53,37186.344
815,816.0,1.7604257,1.1935453,38430.42,38451.766,37131.207
816,817.0,4.3718762,1.0619228,36606.27,36625.016,36235.83
817,818.0,6.9753957,5.6721582,38430.42,38451.766,35746.297
818,819.0,1.9872267,2.443593,30586.148,30600.059,29500.29
819,820.0,1.1699514,1.111677,28994.273,29006.346,31182.643
820,821.0,8.142757,1.4324406,28104.486,28116.44,26873.605
821,822.0,9.292547,1.2441716,36511.223,36528.2,35246.188
822,823.0,1.1951373,0.95256096,36511.223,36528.2,36790.09
823,824.0,1.3170395,1.0861218,36339.58,36358.31,36293.484
824,825.0,12.274028,9.602268,34962.457,34978.85,33335.414
825,826.0,2.7142267,1.243422,36511.223,36528.2,35807.348
826,827.0,1.0607044,0.9496085,30586.148,30600.059,31208.393
827,828.0,0.8290819,2.0751898,39923.27,39948.664,37904.805
828,829.0,1.1403359,0.58625597,30586.148,30600.059,31294.947
829,830.0,1.1579325,1.0134448,39025.855,39047.53,38337.637
830,831.0,1.6403613,1.2519544,36511.223,36528.2,41377.4
831,832.0,1.4672413,0.9202385,36240.137,36258.67,39538.555
832,833.0,2.064641,1.9136404,30586.148,30600.059,38398.695
833,834.0,1.5961945,1.717151,38430.42,38451.766,40191.402
834,835.0,1.5812094,1.6932664,38430.42,38451.766,39439.797
835,836.0,1.6706437,1.5963746,36511.223,36528.2,37839.234
836,837.0,1.5524999,1.5847168,39025.855,39047.53,37773.426
837,838.0,1.6559674,1.578736,40587.418,40613.22,37386.285
838,839.0,1.5116391,1.5594599,39025.855,39047.53,37329.812
839,840.0,1.7260299,1.5189573,40953.55,40979.56,36754.086
840,841.0,1.5286611,1.5612502,34564.83,34580.777,34294.49
841,842.0,1.5431316,1.5043073,38430.42,38451.766,35540.41
842,843.0,1.6904187,1.6534194,21251.11,21257.594,23931.066
843,844.0,1.6081042,1.580296,39025.855,39047.53,36605.72
844,845.0,1.627018,1.5013926,39923.27,39948.664,36126.008
845,846.0,1.6498011,1.5344812,24865.441,24874.504,26505.95
846,847.0,1.7463275,2.019102,45115.465,45142.75,39264.668
847,848.0,1.5082184,1.3623914,39025.855,39047.53,35083.64
848,849.0,30.74363,8.396804,36511.223,36528.2,30822.125
849,850.0,1.5660328,4.7863216,41576.645,41602.76,36082.348
850,851.0,1.5356623,1.5657457,38430.42,38451.766,36683.703
851,852.0,1.5326011,1.5541164,38430.42,38451.766,36414.387
852,853.0,1.476234,1.5145301,30586.148,30600.059,31367.555
853,854.0,1.6707854,1.4884362,21251.11,21257.594,24350.164
854,855.0,1.4497836,1.446378,28768.809,28781.217,29821.135
855,856.0,1.4602224,1.4680293,36606.27,36625.016,35054.258
856,857.0,1.4988184,1.4620335,36511.223,36528.2,35657.48
857,858.0,1.4015057,1.480954,28994.273,29006.346,29933.781
858,859.0,1.569632,1.4369657,24865.441,24874.504,26454.055
859,860.0,1.330728,1.2785103,38430.42,38451.766,35992.457
860,861.0,1.5097356,1.3039902,24865.441,24874.504,26356.223
