,epoch,loss,val_loss,ivw,evw,ivw_ann,ds_de
766,767.0,1.8933951,2.1534417,41369.215,41377.633,45643.83,0.0
767,768.0,2.5912163,2.449778,45134.066,45142.75,37694.297,0.0
768,769.0,4.0121174,4.2093654,44103.367,44111.855,33713.316,0.0
769,770.0,1.644739,1.5700105,30595.635,30600.059,32149.701,0.0
770,771.0,1.7414069,1.9270287,30595.635,30600.059,33182.934,0.0
771,772.0,2.4052343,2.348475,38444.977,38451.77,32923.984,0.0
772,773.0,2.610735,2.3266165,36522.797,36528.2,31782.379,0.0
773,774.0,1.6759821,1.645639,30595.635,30600.059,30701.285,0.0
774,775.0,1.961186,1.7453723,36522.797,36528.2,34451.402,0.0
775,776.0,4.242372,3.63723,35198.867,35203.984,27316.71,0.0
776,777.0,2.1817725,2.064852,39040.633,39047.53,34354.617,0.0
777,778.0,2.615955,2.650509,40605.008,40613.22,33597.043,0.0
778,779.0,1.9537364,1.9266169,38444.977,38451.77,34540.484,0.0
779,780.0,1.5733423,1.5640066,40704.582,40712.855,38246.89,0.0
780,781.0,1.6721387,2.1493478,34973.633,34978.855,38527.26,0.0
781,782.0,4.084641,4.2763786,44867.367,44876.047,34257.824,0.0
782,783.0,2.399264,2.347597,38444.977,38451.77,33006.15,0.0
783,784.0,2.0998802,1.844877,36522.797,36528.2,33794.242,0.0
784,785.0,3.2001886,2.70428,36522.797,36528.2,30381.34,0.0
785,786.0,2.1062052,1.8958573,30595.635,30600.059,37566.9,0.0
786,787.0,4.8045163,4.25701,30595.635,30600.059,23112.668,0.0
787,788.0,2.8518798,2.7087877,36619.047,36625.016,30743.635,0.0
788,789.0,1.9207187,1.7677443,28112.635,28116.44,27166.104,0.0
789,790.0,2.0864801,2.346119,30595.635,30600.059,28093.0,0.0
790,791.0,1.9557501,2.3806586,30595.635,30600.059,34162.707,0.0
791,792.0,1.9546653,1.7543491,36522.797,36528.2,34881.316,0.0
792,793.0,1.8111115,1.803451,45532.0,45540.824,41334.87,0.0
793,794.0,3.5752149,2.2231934,21255.531,21257.594,17692.162,0.0
794,795.0,2.480462,2.2814436,28777.27,28781.217,25467.096,0.0
795,796.0,1.8903116,2.3069525,40605.008,40613.22,35909.125,0.0
796,797.0,2.696559,1.9478749,21255.531,21257.594,19280.545,0.0
797,798.0,2.0512683,1.9802365,36619.047,36625.016,33186.457,0.0
798,799.0,1.8022723,1.6602654,36522.797,36528.2,35772.242,0.0
799,800.0,2.7289336,2.6780498,35588.348,35594.117,30186.541,0.0
800,801.0,2.087558,1.703712,24871.617,24874.504,25362.92,0.0
801,802.0,2.7314806,2.9063673,40704.582,40712.855,33376.824,0.0
802,803.0,1.5885355,1.553288,37242.215,37248.215,37572.348,0.0
803,804.0,2.5466828,2.2506988,36522.797,36528.2,32118.771,0.0
804,805.0,3.2224815,3.470199,40704.582,40712.855,32437.861,0.0
805,806.0,1.6903028,1.7100654,38444.977,38451.77,36193.066,0.0
806,807.0,3.2680337,3.339738,45134.066,45142.75,36201.965,0.0
807,808.0,1.8399919,1.769508,30595.635,30600.059,29721.541,0.0
808,809.0,1.5751449,1.5880841,39040.633,39047.53,38552.242,0.0
809,810.0,1.6223607,1.6500782,37242.215,37248.215,36756.844,0.0
810,811.0,1.631387,1.7018455,40605.008,40613.22,37592.445,0.0
811,812.0,1.5039954,2.2966688,44767.793,44776.41,45398.92,0.0
812,813.0,2.6570697,1.8604658,21255.531,21257.594,20159.941,0.0
813,814.0,2.7304575,1.8304266,21255.531,21257.594,19841.303,0.0
814,815.0,1.7304287,1.7543808,36252.77,36258.67,35483.96,0.0
815,816.0,2.5823336,2.2918823,30595.635,30600.059,27086.527,0.0
816,817.0,2.439685,2.2104888,34575.7,34580.78,30701.469,0.0
817,818.0,2.5982203,2.2792315,30595.635,30600.059,27099.637,0.0
818,819.0,1.8057418,1.6713111,27348.637,27352.248,27479.307,0.0
819,820.0,2.2301383,1.7405686,21255.531,21257.594,25855.336,0.0
820,821.0,2.3827293,1.7622137,21255.531,21257.594,22464.557,0.0
821,822.0,2.663263,2.097928,24871.617,24874.504,22605.955,0.0
822,823.0,2.1679978,1.7455417,24871.617,24874.504,24602.336,0.0
823,824.0,2.0950212,2.2710426,34575.7,34580.78,31749.566,0.0
824,825.0,2.4274669,2.459654,38444.977,38451.77,33346.715,0.0
825,826.0,2.9149427,2.2559843,24871.617,24874.504,21945.3,0.0
826,827.0,2.104312,2.1091733,39040.633,39047.53,34999.164,0.0
827,828.0,2.72309,2.5655305,30595.635,30600.059,26527.297,0.0
828,829.0,2.7026443,2.6441767,39040.633,39047.53,33090.098,0.0
829,830.0,2.0840173,2.0166166,35588.348,35594.117,32335.406,0.0
830,831.0,2.1178646,1.6867925,24871.617,24874.504,25104.074,0.0
831,832.0,1.9218737,1.798275,34209.42,34214.44,32608.18,0.0
832,833.0,1.8259444,1.8440495,39040.633,39047.53,36286.098,0.0
833,834.0,2.1609383,1.9382104,30595.635,30600.059,28611.705,0.0
834,835.0,3.6323385,3.1300058,30595.635,30600.059,24849.494,0.0
835,836.0,2.4670355,1.8745829,24871.617,24874.504,23355.246,0.0
836,837.0,1.6574597,2.2342687,36619.047,36625.016,40498.504,0.0
837,838.0,1.6515237,1.6131532,30595.635,30600.059,31330.732,0.0
838,839.0,2.5318406,2.5497963,36252.77,36258.67,31514.79,0.0
839,840.0,1.7265674,1.6816325,30595.635,30600.059,36028.79,0.0
840,841.0,1.6460458,1.6470517,38444.977,38451.77,38438.25,0.0
841,842.0,1.8942612,1.8012271,30595.635,30600.059,36428.035,0.0
842,843.0,1.4141842,1.5532544,40704.582,40712.855,40803.297,0.0
843,844.0,1.4862163,1.5523056,37242.215,37248.215,39137.742,0.0
844,845.0,1.8286792,1.6649292,30595.635,30600.059,31884.197,0.0
845,846.0,1.5913024,3.1091237,45532.0,45540.824,43262.016,0.0
846,847.0,1.8684859,1.9000869,36522.797,36528.2,36284.01,0.0
847,848.0,1.7489752,1.6167827,37242.215,37248.215,37967.113,0.0
848,849.0,2.246043,1.8632823,24871.617,24874.504,25664.04,0.0
849,850.0,15.418074,4.798983,30595.635,30600.059,17610.178,0.0
850,851.0,2.0431862,1.917917,30595.635,30600.059,28851.012,0.0
851,852.0,2.0205536,1.5068377,30595.635,30600.059,29949.451,0.0
852,853.0,3.5784543,3.365087,28013.062,28016.805,22955.914,0.0
853,854.0,2.035043,2.2311518,39940.582,39948.664,35174.242,0.0
854,855.0,2.5546231,1.5240083,21255.531,21257.594,22391.355,0.0
855,856.0,2.9906063,2.6398318,35198.867,35203.984,30017.664,0.0
856,857.0,2.0306952,1.5506803,24871.617,24874.504,28021.477,0.0
857,858.0,3.0614922,1.9688647,21255.531,21257.594,18929.268,0.0
858,859.0,1.7411549,1.5013602,44767.793,44776.41,43616.13,0.0
859,860.0,2.5396273,2.1730006,30595.635,30600.059,27614.855,0.0
860,861.0,2.0743527,2.8709729,45532.0,45540.824,40250.53,0.0
861,862.0,1.9908965,1.877328,30595.635,30600.059,29229.34,0.0
862,863.0,1.5452863,1.7453065,38444.977,38451.77,40617.258,0.0
863,864.0,1.9315025,2.0247328,40704.582,40712.855,36366.484,0.0
864,865.0,2.4515438,3.9215055,44767.793,44776.41,38084.547,0.0
865,866.0,1.9836324,1.7767248,28777.27,28781.217,28499.018,0.0
866,867.0,5.6225543,5.0236783,30595.635,30600.059,22291.186,0.0
867,868.0,1.9033858,2.1551428,34973.633,34978.855,32798.582,0.0
868,869.0,3.1690376,3.8403902,30595.635,30600.059,25143.625,0.0
869,870.0,1.7066436,1.657556,30595.635,30600.059,32808.895,0.0
870,871.0,2.3074853,1.7430075,21255.531,21257.594,21309.463,0.0
871,872.0,2.291571,2.0843859,30595.635,30600.059,28161.742,0.0
872,873.0,2.068928,2.0878496,37016.98,37023.086,34152.242,0.0
873,874.0,1.8645524,1.8949208,36522.797,36528.2,37536.934,0.0
874,875.0,1.9291807,2.0435317,40605.008,40613.22,36334.51,0.0
875,876.0,1.6000057,2.1220763,39040.633,39047.53,42068.62,0.0
876,877.0,3.3809233,3.4743404,39040.633,39047.53,31665.334,0.0
877,878.0,2.073422,1.7282585,24871.617,24874.504,25727.281,0.0
878,879.0,5.6305237,5.857725,36252.77,36258.67,26431.781,0.0
879,880.0,1.5439223,1.6937226,39940.582,39948.664,38041.766,0.0
880,881.0,2.5880072,2.424738,30595.635,30600.059,44295.0,0.0
881,882.0,1.8410907,1.9394591,39040.633,39047.53,44873.15,0.0
882,883.0,1.5131086,1.6273713,38444.977,38451.77,37515.027,0.0
883,884.0,2.117612,1.990426,28013.062,28016.805,26167.068,0.0
884,885.0,2.100466,1.6634783,24871.617,24874.504,31189.191,0.0
885,886.0,3.0437403,3.2060592,28379.336,28383.145,23399.086,0.0
886,887.0,2.86446,2.1605272,24871.617,24874.504,22090.871,0.0
887,888.0,1.8953509,1.9879864,41594.453,41602.76,37383.707,0.0
888,889.0,1.8764272,1.7341708,36522.797,36528.2,35447.977,0.0
889,890.0,1.6713874,1.7767209,40605.008,40613.22,37535.484,0.0
890,891.0,2.266595,2.09548,36522.797,36528.2,33402.383,0.0
891,892.0,1.7681167,1.6441941,36522.797,36528.2,36407.465,0.0
892,893.0,2.0216155,1.9713879,35198.867,35203.984,33000.203,0.0
893,894.0,2.017394,2.3998816,44867.367,44876.047,54200.605,0.0
894,895.0,4.63365,2.6475043,21255.531,21257.594,16555.004,0.0
895,896.0,1.6999254,1.7605166,36352.348,36358.31,36114.85,0.0
896,897.0,1.9807265,2.038538,36252.77,36258.67,42765.926,0.0
897,898.0,1.899459,1.6350561,24871.617,24874.504,29739.166,0.0
898,899.0,1.716141,1.6276717,36522.797,36528.2,39525.207,0.0
899,900.0,1.6066928,1.6244055,28013.062,28016.805,32223.084,0.0
900,901.0,1.490714,1.6191748,38444.977,38451.77,40207.453,0.0
901,902.0,1.9795418,2.3240974,44767.793,44776.41,53033.203,0.0
902,903.0,2.082966,2.1015635,44767.793,44776.41,45767.184,0.0
903,904.0,2.0645163,2.1024623,39040.633,39047.53,42133.805,0.0
904,905.0,2.091576,2.1038523,44103.367,44111.855,44912.86,0.0
905,906.0,2.1461127,2.1055553,36522.797,36528.2,41592.266,0.0
906,907.0,2.1330721,2.107454,44867.367,44876.047,45147.168,0.0
907,908.0,2.1374247,2.1096842,45757.234,45765.953,46062.977,0.0
908,909.0,2.1550121,2.1122408,40605.008,40613.22,40411.426,0.0
909,910.0,2.1713777,2.1152196,45134.066,45142.75,44996.39,0.0
910,911.0,2.0742033,2.1183734,35198.867,35203.984,40182.6,0.0
911,912.0,2.0111399,2.1218648,30595.635,30600.059,36161.387,0.0
912,913.0,2.1577387,2.1259067,36522.797,36528.2,40715.3,0.0
913,914.0,2.227728,2.1300688,45134.066,45142.75,44461.45,0.0
914,915.0,2.0975394,2.1341426,30595.635,30600.059,35834.508,0.0
915,916.0,2.0994186,2.139162,38444.977,38451.77,40092.605,0.0
916,917.0,2.2912264,2.144341,40971.28,40979.56,39713.33,0.0
917,918.0,2.097212,2.149184,30595.635,30600.059,35521.168,0.0
918,919.0,2.2093606,2.154454,24871.617,24874.504,32111.99,0.0
919,920.0,2.067507,2.1607623,33545.0,33549.887,37602.316,0.0
920,921.0,2.3176775,2.1668768,44767.793,44776.41,43308.527,0.0
921,922.0,1.9315885,2.1724083,27348.637,27352.248,33105.273,0.0
922,923.0,2.196661,2.179263,36522.797,36528.2,39556.188,0.0
923,924.0,2.9167402,3.0631006,35588.348,35594.117,32617.865,0.0
924,925.0,4.0441284,3.0472972,40971.28,40979.56,33467.625,0.0
925,926.0,2.720391,3.0349226,34209.42,34214.44,32401.947,0.0
926,927.0,2.3645136,2.170362,44103.367,44111.855,42132.797,0.0
927,928.0,2.1286888,2.1654387,36522.797,36528.2,34423.58,0.0
928,929.0,2.4875345,2.2910738,34209.42,34214.44,30771.139,0.0
929,930.0,2.2492719,1.9311371,38444.977,38451.77,33613.26,0.0
930,931.0,1.684387,1.6458163,30595.635,30600.059,32132.309,0.0
931,932.0,1.680239,1.6274842,27348.637,27352.248,27919.57,0.0
932,933.0,2.0174873,1.7474713,45532.0,45540.824,40447.97,0.0
933,934.0,1.8131926,1.9548206,30595.635,30600.059,29713.479,0.0
934,935.0,1.7212067,1.619076,34309.0,34314.08,34414.57,0.0
935,936.0,1.542088,1.5871099,37242.215,37248.215,37898.605,0.0
936,937.0,3.5915468,3.2625914,38444.977,38451.77,30919.16,0.0
937,938.0,1.813232,1.6700064,21255.531,21257.594,23683.574,0.0
938,939.0,1.653057,1.8690088,44867.367,44876.047,41262.676,0.0
939,940.0,1.6325536,1.5731786,33545.0,33549.887,33455.973,0.0
940,941.0,1.6646848,1.5658252,30595.635,30600.059,31658.184,0.0
941,942.0,1.6703846,1.5825849,30595.635,30600.059,32646.441,0.0
942,943.0,1.9374223,1.7483958,30595.635,30600.059,29821.732,0.0
943,944.0,2.056816,1.9914451,28112.635,28116.44,26451.79,0.0
944,945.0,1.5554566,1.6257606,37016.98,37023.086,35999.332,0.0
945,946.0,1.6417968,1.5700577,36522.797,36528.2,37485.117,0.0
946,947.0,1.6570947,1.5813806,36522.797,36528.2,37466.258,0.0
947,948.0,1.8577962,1.6311425,24871.617,24874.504,27804.062,0.0
948,949.0,42.026596,2.066191,30595.635,30600.059,21125.902,0.0
949,950.0,1.6062407,1.5635719,34309.0,34314.08,35726.516,0.0
950,951.0,4.282004,3.9570935,30595.635,30600.059,23586.68,0.0
951,952.0,1.9132644,1.8283925,36619.047,36625.016,33920.51,0.0
952,953.0,1.5603893,1.6328275,30595.635,30600.059,32085.896,0.0
953,954.0,1.7342697,1.6889781,45532.0,45540.824,41641.07,0.0
954,955.0,3.4071813,3.1434255,21255.531,21257.594,18223.975,0.0
955,956.0,1.8365165,1.5979848,24871.617,24874.504,28208.098,0.0
956,957.0,2.0949697,1.9593337,30595.635,30600.059,28283.37,0.0
957,958.0,1.8497293,1.8236604,38444.977,38451.77,35194.53,0.0
958,959.0,1.584561,1.5976367,45757.234,45765.953,43321.13,0.0
959,960.0,2.198102,2.7993581,34309.0,34314.08,30921.727,0.0
960,961.0,2.0817316,2.1922574,39040.633,39047.53,47394.312,0.0
961,962.0,1.469605,1.5706939,39040.633,39047.53,40492.86,0.0
962,963.0,3.0769057,3.025349,41594.453,41602.76,33649.832,0.0
963,964.0,1.8286037,1.6312315,24871.617,24874.504,28331.023,0.0
964,965.0,1.5858113,1.6123149,39940.582,39948.664,37387.91,0.0
965,966.0,3.5904324,7.001991,21255.531,21257.594,17912.043,0.0
966,967.0,2.1088712,1.7240124,24871.617,24874.504,24675.688,0.0
967,968.0,2.727627,3.1031282,34209.42,34214.44,31882.809,0.0
968,969.0,3.0200024,2.6101854,28013.062,28016.805,23650.201,0.0
969,970.0,2.2704463,1.8053875,24871.617,24874.504,23932.598,0.0
970,971.0,2.8899767,2.6990004,27348.637,27352.248,23241.678,0.0
971,972.0,1.5814013,1.5431305,34209.42,34214.44,37248.098,0.0
972,973.0,5.800842,6.3530936,34973.633,34978.855,25609.148,0.0
973,974.0,1.9110074,1.599244,24871.617,24874.504,26243.723,0.0
974,975.0,3.2813013,2.8265338,36522.797,36528.2,30304.648,0.0
975,976.0,1.7963679,1.8028616,30595.635,30600.059,31590.834,0.0
976,977.0,2.2679083,2.3390937,40605.008,40613.22,34862.03,0.0
977,978.0,1.5494847,1.5384257,30595.635,30600.059,33684.426,0.0
978,979.0,3.6903152,3.1990862,30595.635,30600.059,24808.777,0.0
979,980.0,4.8811107,5.097048,38444.977,38451.77,28584.139,0.0
980,981.0,1.4856266,1.5587658,39040.633,39047.53,39320.33,0.0
981,982.0,1.8264681,1.8063579,36252.77,36258.67,34092.01,0.0
982,983.0,1.490219,1.5619093,39040.633,39047.53,39605.42,0.0
983,984.0,2.6244938,2.3514159,35198.867,35203.984,30798.92,0.0
984,985.0,1.6232334,1.6812342,38444.977,38451.77,36800.13,0.0
985,986.0,1.6629375,1.5651288,30595.635,30600.059,32558.648,0.0
986,987.0,2.185574,1.6800148,21255.531,21257.594,20783.883,0.0
987,988.0,1.8520614,1.7753702,30595.635,30600.059,29670.348,0.0
988,989.0,4.9793544,6.1558013,34209.42,34214.44,27864.662,0.0
989,990.0,1.6185126,1.5934911,30595.635,30600.059,31553.271,0.0
990,991.0,3.6245465,3.9346313,38444.977,38451.77,30506.584,0.0
991,992.0,1.4339852,1.6289535,38444.977,38451.77,40770.91,0.0
992,993.0,1.840776,1.9069991,44103.367,44111.855,41334.348,0.0
993,994.0,1.9400144,1.965365,38444.977,38451.77,35308.926,0.0
994,995.0,1.4676027,2.217969,45532.0,45540.824,46800.02,0.0
995,996.0,1.5935489,1.6595471,30595.635,30600.059,34473.527,0.0
996,997.0,1.8763261,1.9429995,40605.008,40613.22,36490.543,0.0
997,998.0,1.7213669,1.5046524,36522.797,36528.2,39553.305,0.0
998,999.0,1.7410032,1.6616559,34575.7,34580.78,34261.207,0.0
999,1000.0,1.7279819,1.9594648,38444.977,38451.77,36511.426,0.0
1000,1001.0,2.1896853,1.9204913,27348.637,27352.248,36772.293,0.0
1001,1002.0,2.2323067,2.07508,34973.633,34978.855,32158.184,0.0
1002,1003.0,3.8497362,3.7236338,24871.617,24874.504,20533.709,0.0
1003,1004.0,1.5897176,1.5572437,28112.635,28116.44,30746.879,0.0
1004,1005.0,1.6038808,1.67569,35588.348,35594.117,37039.95,0.0
1005,1006.0,1.8279165,1.768704,37242.215,37248.215,36471.934,0.0
1006,1007.0,4.326066,4.2847605,30595.635,30600.059,23630.246,0.0
1007,1008.0,1.7734638,1.769929,36252.77,36258.67,34498.76,0.0
1008,1009.0,1.7891257,2.3346605,34209.42,34214.44,40042.223,0.0
1009,1010.0,1.5868198,2.3066385,44767.793,44776.41,45398.832,0.0
1010,1011.0,2.8666093,2.573286,28777.27,28781.217,24571.27,0.0
1011,1012.0,3.1208556,2.382493,24871.617,24874.504,21515.42,0.0
1012,1013.0,2.7000313,2.163296,24871.617,24874.504,38000.05,0.0
1013,1014.0,2.123854,2.0718107,30595.635,30600.059,37781.633,0.0
1014,1015.0,1.9711611,2.031476,36352.348,36358.31,42223.08,0.0
1015,1016.0,1.9798228,2.003823,34209.42,34214.44,36993.3,0.0
1016,1017.0,1.8366648,1.989506,28777.27,28781.217,32700.195,0.0
1017,1018.0,1.9188046,1.9615563,30595.635,30600.059,30406.736,0.0
1018,1019.0,1.8256686,1.6288527,21255.531,21257.594,25242.537,0.0
1019,1020.0,1.8317697,1.6215296,21255.531,21257.594,25785.79,0.0
1020,1021.0,1.5023724,1.6195282,45134.066,45142.75,45198.973,0.0
1021,1022.0,1.5655985,1.5187424,40605.008,40613.22,38828.88,0.0
1022,1023.0,2.40623,2.334588,33545.0,33549.887,45969.05,0.0
1023,1024.0,3.0695505,2.3179586,21255.531,21257.594,37057.44,0.0
1024,1025.0,2.4501433,2.3011584,30595.635,30600.059,42665.367,0.0
1025,1026.0,2.088779,2.2841635,38444.977,38451.77,47585.594,0.0
1026,1027.0,1.8902054,2.114359,39040.633,39047.53,42703.594,0.0
1027,1028.0,1.9690115,1.985174,30595.635,30600.059,36763.215,0.0
1028,1029.0,1.7414069,1.7856307,39040.633,39047.53,40117.656,0.0
1029,1030.0,1.8771749,1.7721252,36522.797,36528.2,39378.887,0.0
1030,1031.0,1.8283914,1.7596972,30595.635,30600.059,35047.848,0.0
1031,1032.0,1.7677469,1.7740632,30595.635,30600.059,35167.027,0.0
1032,1033.0,1.8596821,1.753653,36522.797,36528.2,40378.152,0.0
1033,1034.0,1.867784,1.6185035,36619.047,36625.016,34809.312,0.0
1034,1035.0,1.5797925,1.6160334,28112.635,28116.44,30715.184,0.0
1035,1036.0,2.3514633,2.064155,21255.531,21257.594,20635.29,0.0
1036,1037.0,1.9858557,1.9664162,36522.797,36528.2,35132.59,0.0
1037,1038.0,1.6825396,1.6695809,41594.453,41602.76,39867.766,0.0
1038,1039.0,2.7888043,2.8438056,30595.635,30600.059,28274.564,0.0
1039,1040.0,1.9442315,1.7768564,36252.77,36258.67,33290.363,0.0
1040,1041.0,2.0742426,1.8126717,21255.531,21257.594,24351.064,0.0
1041,1042.0,3.0584314,3.4044757,36522.797,36528.2,30284.84,0.0
1042,1043.0,3.4516037,1.8765223,21255.531,21257.594,18122.12,0.0
1043,1044.0,1.689899,1.854884,45532.0,45540.824,42371.105,0.0
1044,1045.0,1.7245865,1.6835066,30595.635,30600.059,30654.527,0.0
1045,1046.0,1.9731977,1.7567394,40704.582,40712.855,36152.266,0.0
1046,1047.0,3.3329515,3.5640624,28777.27,28781.217,23745.662,0.0
1047,1048.0,1.6383195,1.6571717,38444.977,38451.77,36594.07,0.0
1048,1049.0,2.5918288,2.1175313,36522.797,36528.2,32376.701,0.0
1049,1050.0,1.6473867,1.6158252,30595.635,30600.059,32267.227,0.0
1050,1051.0,2.2329652,1.5953695,30595.635,30600.059,29081.164,0.0
1051,1052.0,1.6475635,1.6116838,39040.633,39047.53,37896.188,0.0
1052,1053.0,1.6511412,1.5887617,38444.977,38451.77,37235.652,0.0
1053,1054.0,3.0500553,1.8824902,27348.637,27352.248,24004.48,0.0
1054,1055.0,2.4230216,2.3196585,30595.635,30600.059,27255.484,0.0
1055,1056.0,2.6979074,2.2473886,24871.617,24874.504,38017.64,0.0
1056,1057.0,2.1465466,2.2200665,36352.348,36358.31,45809.36,0.0
1057,1058.0,1.7204204,1.7778198,39040.633,39047.53,39564.793,0.0
1058,1059.0,1.820085,1.6375169,21255.531,21257.594,23420.87,0.0
1059,1060.0,1.7894224,1.6142045,21255.531,21257.594,24533.182,0.0
1060,1061.0,1.855278,1.6595229,24871.617,24874.504,26928.807,0.0
1061,1062.0,1.8309672,1.6103655,24871.617,24874.504,28413.271,0.0
1062,1063.0,1.8431621,1.6652421,24871.617,24874.504,27035.521,0.0
1063,1064.0,1.5293031,1.603255,38444.977,38451.77,37768.36,0.0
1064,1065.0,1.6380639,1.6039454,34209.42,34214.44,34995.703,0.0
1065,1066.0,1.6773556,1.5890279,36522.797,36528.2,37950.477,0.0
1066,1067.0,5.711847,4.6697116,30595.635,30600.059,22566.957,0.0
1067,1068.0,2.3748386,1.7013414,28013.062,28016.805,25191.033,0.0
1068,1069.0,1.493738,2.0899444,38444.977,38451.77,38369.14,0.0
1069,1070.0,1.6650826,1.7794505,33545.0,33549.887,33626.22,0.0
1070,1071.0,4.6009316,3.0220692,21255.531,21257.594,16494.865,0.0
1071,1072.0,1.6517854,1.6368058,39040.633,39047.53,37065.676,0.0
1072,1073.0,5.49521,6.2680855,21255.531,21257.594,16127.042,0.0
1073,1074.0,2.329323,2.1843863,24871.617,24874.504,23627.93,0.0
1074,1075.0,2.2267034,1.5675936,21255.531,21257.594,21065.445,0.0
1075,1076.0,1.6973768,1.5714424,38444.977,38451.77,35985.17,0.0
1076,1077.0,2.409864,4.048803,39940.582,39948.664,33274.6,0.0
1077,1078.0,3.9289653,2.6196928,21255.531,21257.594,17147.553,0.0
1078,1079.0,1.582431,1.5550177,34209.42,34214.44,35333.11,0.0
1079,1080.0,1.9366425,1.5973665,21255.531,21257.594,24361.69,0.0
1080,1081.0,3.6265297,4.399677,30595.635,30600.059,24322.695,0.0
1081,1082.0,1.6019578,1.5571895,41594.453,41602.76,39050.547,0.0
1082,1083.0,2.712205,2.891397,28013.062,28016.805,24002.67,0.0
1083,1084.0,1.4714533,1.5865223,39040.633,39047.53,39096.03,0.0
1084,1085.0,2.5251627,2.041171,24871.617,24874.504,22974.852,0.0
1085,1086.0,2.5680046,2.3519104,39040.633,39047.53,33032.598,0.0
1086,1087.0,1.7477213,1.7064997,39040.633,39047.53,36410.312,0.0
1087,1088.0,1.7539462,2.436887,38444.977,38451.77,37622.06,0.0
1088,1089.0,3.0027587,2.0580547,30595.635,30600.059,26043.36,0.0
1089,1090.0,2.1560538,3.3690102,39040.633,39047.53,34155.555,0.0
1090,1091.0,7.144963,4.8687453,21255.531,21257.594,15280.934,0.0
1091,1092.0,4.424736,3.7973425,37242.215,37248.215,28503.436,0.0
1092,1093.0,2.1551158,1.6305193,21255.531,21257.594,21711.104,0.0
1093,1094.0,2.0787594,3.3355722,40605.008,40613.22,35379.793,0.0
1094,1095.0,1.9063568,2.2751386,34209.42,34214.44,37636.453,0.0
1095,1096.0,1.8353552,1.7292442,38444.977,38451.77,35636.086,0.0
1096,1097.0,1.6850677,1.5626025,28013.062,28016.805,31789.867,0.0
1097,1098.0,1.8790544,1.7795836,44867.367,44876.047,40614.242,0.0
1098,1099.0,1.7312633,1.6771266,36619.047,36625.016,34817.992,0.0
1099,1100.0,2.1007812,1.9073836,34309.0,34314.08,31582.71,0.0
1100,1101.0,2.5667977,2.0473738,24871.617,24874.504,36842.29,0.0
1101,1102.0,1.7832737,2.0278285,41369.215,41377.633,45670.547,0.0
1102,1103.0,2.58057,3.0827146,38444.977,38451.77,32268.309,0.0
1103,1104.0,1.6279302,1.5895392,36522.797,36528.2,36725.04,0.0
1104,1105.0,1.6414559,1.5256225,36522.797,36528.2,36841.117,0.0
1105,1106.0,1.5351851,1.5385976,39040.633,39047.53,38368.45,0.0
1106,1107.0,1.5803447,1.6421429,34309.0,34314.08,34717.254,0.0
1107,1108.0,2.256871,1.7942041,29002.504,29006.346,27008.39,0.0
1108,1109.0,2.2955139,2.2433016,34209.42,34214.44,45195.355,0.0
1109,1110.0,2.272568,2.2165596,30595.635,30600.059,41412.38,0.0
1110,1111.0,2.5364013,2.0625794,21255.531,21257.594,32822.93,0.0
1111,1112.0,2.1089213,2.0717955,44103.367,44111.855,43698.645,0.0
1112,1113.0,2.1230407,1.9681091,44867.367,44876.047,41416.457,0.0
1113,1114.0,1.8833385,1.8748288,39040.633,39047.53,38205.465,0.0
1114,1115.0,1.8835771,1.8523687,30595.635,30600.059,32788.887,0.0
1115,1116.0,2.2257547,1.8478483,45757.234,45765.953,39700.37,0.0
1116,1117.0,1.6868005,1.715657,27348.637,27352.248,27436.6,0.0
1117,1118.0,1.7853216,1.664495,36522.797,36528.2,36243.098,0.0
1118,1119.0,1.6867005,1.651548,44767.793,44776.41,41515.258,0.0
1119,1120.0,1.9257609,1.7121518,21255.531,21257.594,22164.902,0.0
1120,1121.0,2.4971626,2.0506568,36522.797,36528.2,32472.865,0.0
1121,1122.0,1.8224329,1.6336392,24871.617,24874.504,27586.783,0.0
1122,1123.0,1.6411175,1.6854591,30595.635,30600.059,30896.883,0.0
1123,1124.0,2.0821106,1.8271383,30595.635,30600.059,28797.855,0.0
1124,1125.0,1.8550333,1.673403,21255.531,21257.594,22696.867,0.0
1125,1126.0,1.7082673,1.6364586,45134.066,45142.75,41623.766,0.0
1126,1127.0,1.548056,1.6041199,36619.047,36625.016,36701.984,0.0
1127,1128.0,1.5622063,1.6297123,44767.793,44776.41,42649.895,0.0
1128,1129.0,1.7860241,1.8136739,30595.635,30600.059,30389.365,0.0
1129,1130.0,1.878422,1.8269948,28013.062,28016.805,26799.35,0.0
1130,1131.0,1.6119037,1.5984287,40704.582,40712.855,38072.23,0.0
1131,1132.0,2.15082,1.9681339,36619.047,36625.016,32801.473,0.0
1132,1133.0,1.5690846,1.619713,30595.635,30600.059,32027.299,0.0
1133,1134.0,1.6030763,1.7038114,30595.635,30600.059,31419.584,0.0
1134,1135.0,1.5425372,1.6769205,45134.066,45142.75,43210.703,0.0
1135,1136.0,1.5806797,1.5869019,44103.367,44111.855,41610.62,0.0
1136,1137.0,1.512328,1.5802125,36252.77,36258.67,36571.855,0.0
1137,1138.0,1.532919,1.6349494,38444.977,38451.77,37449.53,0.0
1138,1139.0,1.5681056,1.6763989,27348.637,27352.248,28499.201,0.0
