,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
10,11.0,0.16879052512510176,-0.14893837833117068,-0.3310912594440281,-0.4351065805108642,0.37269272266514253,0.6983908231116923,-0.26209354674674595,0.22444873636659507,0.39791003503508415,0.052565256334879434,-0.13299183949384072,-0.07009409162653936,0.16041066085089184,-0.1272677315860274,-0.009977295107602957,0.03456548842202075,-0.0771978432617587,-0.03451429987372584,-0.08709318513582727,0.19244324688444908,0.10098228151112144,0.003151265395641343,-0.01346725354413881,0.03807027773734148,-0.170660633264766,-0.11279571714283261,0.31736476747855863,0.05662301625281037,0.03470938188256037,-0.09285656435401776,0.024284804475780103,0.015362804615708166,-0.04138735302815423,0.0021624422709330673,0.0030495480504284522,0.0007309110323603059,0.3777706284667099,-0.000252979812365323,-0.501189284550237,0.0,-0.3125827456121145,-0.1582737831852191
11,12.0,-0.5876428664021563,0.5137043130388503,-0.09160873473909256,1.3951793118799256,-1.2265458962824374,0.23442139118860347,0.8077384945598366,-0.7100834194684075,0.1355388751271538,0.046788631261829805,-0.12214417904737135,-0.0715169074013785,-0.5227586095004706,0.2443401683418735,0.025022694051240774,-0.3142573252094506,0.1467760073468193,0.014806393751243346,0.7696510898408094,-0.41209752109366216,-0.10189309849838774,-0.023554381025551407,-0.014225739801655722,0.010953547247491174,0.3863977793149699,0.2607639664016883,-0.7203026830629597,-0.19359148795779857,-0.11974642938438704,0.3251054186578313,-0.051388560377631065,-0.03205434320961909,0.08698268297262565,-0.011281092236460743,-0.008962999757741692,-0.0021421528264813274,1.4605171042859875,0.0,1.2841426548019563,0.0,1.1210845600930466,0.34845973349770354
12,13.0,0.1952158040160721,-0.03538188433090925,0.6643509038384837,-0.4877829541506492,0.09899760646455513,-1.612384639202343,-0.3026472281631253,0.07466151610696292,-0.9482072231479561,0.3474729240955157,-0.8175444020714511,-0.4602818062192382,0.4671438325801871,-0.43596553192749976,-0.4133561889179675,0.1341071226567636,-0.26559786001892094,-0.314196033416314,-0.47371897983319017,0.5199340267287607,0.5437948990862145,-0.0920301169219578,-0.09194129014665899,0.131685682249935,-1.0156006147255503,-0.621186476875135,1.7173683745009931,-0.18573386112367551,-0.11508287165447745,0.31378257755056727,-0.02441731274007108,-0.015205805021766949,0.041254862464076766,-0.03469460181090005,-0.007457489501698186,-0.0010359476760556762,-0.9635666068182402,-0.0011039672837247088,-1.7843996207809205,0.0,1.1184276201737906,0.17994827075860534
13,14.0,0.09331110910882329,-0.05894592373084409,0.5172915862548928,-0.21841908668542637,0.13973032001812422,-1.2639837117595711,-0.1269290712935408,0.0812322925516232,-0.7314826194687085,-0.16697721017402892,0.42170917575401695,0.24390097837702934,0.1667448009787746,0.06618826478650527,0.07771406864858056,0.10572270348089469,0.03576902132500093,0.04413788084393832,-0.12765057552864867,-0.1598356325812709,-0.14737454948203949,0.05040113880683089,0.0298434195590594,-0.07454790308220352,0.062318910673382494,0.033174960040008764,-0.08281233546903,-0.13673526546880013,-0.08619778469076339,0.2403449151590968,0.029421340326426394,0.018361451307517672,-0.049676500603826126,0.01783981387743797,-0.0014174547089998344,0.0012022451387387906,-0.23818309707668495,0.0,0.381293134066526,0.0,0.8907377709054385,-0.2379625654728801
14,15.0,0.01355463060905036,-0.008352283308309283,-0.1067469796767974,-0.025895612206431096,0.013938672800146672,0.27724428090555375,-0.01529097884066859,0.008339679694776279,0.1600548637959439,0.034498759538050705,-0.09377090596132734,-0.053922742639635965,0.011781228997880783,-0.0338771588597125,-0.018580081354740853,0.008679702481245848,-0.01992333124465255,-0.009944439197101205,0.02072629930819661,0.056597138431223395,0.05292088849182455,-0.006610458197201539,-0.003389800251894528,0.022260854565852577,-0.050220324307938435,-0.03164344833781037,0.089874113394774,0.024167443604645622,0.01267354604218281,-0.031639173050242414,-0.0010725989815062607,-0.0007567306030971022,0.002183265868523105,-0.0011272859901174537,0.0052909770658925576,0.00012743195257478127,-0.030664825509724995,0.0,-0.14878630784002944,0.0,-0.12006068957114693,0.010500415667092582
15,16.0,-0.07325713845565623,0.04310925676842975,-0.3500977816938066,0.18619874448551843,-0.10965743415096108,0.8779881493937252,0.10749327239102585,-0.06331000045971963,0.5071896283526317,-0.09511834228619215,0.23684731515517488,0.13690047621374926,-0.150017504992569,0.12756503753042386,0.12985561922763322,-0.09007329243818771,0.07696681017220275,0.07865813966710125,0.2091460701053744,-0.16907103981504668,-0.167624360866942,0.03105140420827778,0.018886466061499924,-0.03827987746850665,0.3047772185507318,0.18800231692427838,-0.5090716356293501,0.023218284742223025,0.014056001210043429,-0.036449845578024775,0.009476195107168498,0.005929662166233021,-0.015994266848864177,0.011482455663991857,0.0019483973707317744,0.00036457948365672813,0.4964123759019954,0.0,0.6040431361439272,0.0,-0.146458441385881,-0.09732598990552088
16,17.0,-0.5202679223908149,0.28395970901109036,-1.4288789807393552,1.3064636171390207,-0.7109246420948361,3.589069218977907,0.7547598415048353,-0.4108052894981819,2.07329624290519,-0.2782882437008293,0.6945206017737103,0.40135019234796293,-0.7810352177552512,0.5520690319086838,0.4954198949847766,-0.4741373691923325,0.33569253482053474,0.30122299387668705,1.022171123247561,-0.7097864647103566,-0.6397184802468614,0.09026979701196028,0.05504634597809992,-0.11296736809817852,1.2967899850366587,0.8025082553693998,-2.202991203702803,0.13588123053806184,0.08484029124788603,-0.2289757269067444,0.018548057581609545,0.011669753938937724,-0.03158608284609524,0.033017071835327816,0.004894037939882972,0.0005801498915432542,2.3558920473183322,0.0,2.541796340768439,0.0,-0.9665045748135386,-0.252422247755616
17,18.0,0.22899089117768262,-0.13471972193465187,0.42593032873750014,-0.5763327439238907,0.3382444114363089,-1.0797026733774784,-0.3328106135609496,0.19532758324566196,-0.6233396530109004,0.11263214336223401,-0.28380694596841305,-0.16394262971443507,0.30647782371117005,-0.23806010410826978,-0.19669529192740487,0.1870135235275934,-0.14594802980981628,-0.12054635109837539,-0.3945690171266913,0.2952092685543518,0.24435853473004066,-0.037750877849941814,-0.023254232377878638,0.04500574934818638,-0.533726191101432,-0.33039927910082256,0.9087222611955574,-0.07404159481385705,-0.045694911612292485,0.12548209064901397,0.004375779455119176,0.0027484675818103864,-0.007421289857098011,-0.013821595754295816,-0.0027394461404937295,0.000144588913114119,-0.5783508176596176,0.0,-1.016732870034868,0.0,0.5550383514352848,-0.08265916247486725
18,19.0,0.3492948734927947,-0.1614195620108395,1.0812820105929293,-0.8779739944704893,0.40247044187495723,-2.7454158640534727,-0.5069839253355526,0.23248871967434864,-1.5846968722672867,0.37872928086424223,-0.9550225943237155,-0.551413715646323,0.5920432886942945,-0.5465752957493458,-0.5257854810887556,0.3626055998396907,-0.3354127657112454,-0.3218221259350295,-0.7448428525512443,0.6770669101884319,0.6647991410307635,-0.12388325379650332,-0.07591247336158997,0.15525099887980237,-1.2605322951267333,-0.7762346456541694,2.1155157477793387,-0.1823705346592807,-0.11318924598312775,0.30912665141719287,0.00041152646321075453,0.000256816202674782,-0.0006895224949433826,-0.04489778574654465,-0.00639317552867257,1.7704543090624967e-05,-1.8077073392288414,0.0,-2.3586438995034613,0.0,1.440525189623446,-0.015488224903026626
19,20.0,-0.44677863839586185,0.28630575374997347,-1.1374907795213767,1.1281510916588058,-0.7222662533733015,2.884204889502832,0.6511215129918122,-0.416868047278017,1.6644293829178536,-0.19938948493044573,0.5044956963515745,0.2912086061535728,-0.6428889931806447,0.4322166360518993,0.3625925993160146,-0.39205392891195395,0.2643137343692462,0.2216134189716414,0.8431456059148279,-0.5556156379666144,-0.46800282160447154,0.06507953800782912,0.039881876470992825,-0.0823872230564899,1.0028965668294885,0.623894593884725,-1.6996264466375202,0.10177289948098533,0.0631225004214799,-0.1728273301068092,-0.0004330795321680075,-0.0002705309195308956,0.0007273006392747813,0.023500816720642925,0.0030760788443450465,-1.778458710098089e-05,1.8842984035786803,0.0,1.9794718691204627,0.0,-0.8541058117287605,0.09639770898088389
20,21.0,0.18490883113112244,-0.09710617242840414,0.5162939410538128,-0.4658851519806948,0.2428950054273924,-1.311758259142615,-0.2689041578505944,0.14023138906025046,-0.7568856309553219,0.1387470996744166,-0.3498828699943336,-0.20192608894695802,0.28682461046040253,-0.22998133411954425,-0.2105052721954667,0.17602898117829752,-0.14142969007792466,-0.12902359402023006,-0.3614638001957088,0.28574010346548195,0.2678992339448824,-0.04517854098110702,-0.027723223351501028,0.05704928561729915,-0.5334561979603809,-0.3297351916823749,0.8971080996488243,-0.07618147920775672,-0.0475192737444745,0.1297043259670112,0.0005178571412796883,0.0003206249002223936,-0.0008537115506432855,-0.016306275359669897,-0.002202947608439963,2.9302493071569233e-05,-0.9168064177652469,0.0,-1.0075618080036208,0.0,0.678451761795238,0.024080165462589027
21,22.0,0.003776194651254075,0.017772866642499108,0.12381641214540041,-0.007850199962295024,-0.0463721751179928,-0.31450303189706474,-0.004567744954948341,-0.026718688987155403,-0.18144460089499492,0.09192720112919564,-0.23122907718068225,-0.1334233149394572,0.0461646282197523,-0.08378724193335571,-0.09742950817812768,0.028843050807328338,-0.05174798414027513,-0.05978333244157625,-0.051399858014577304,0.10173287479563412,0.12382257141244571,-0.0296120238137737,-0.018144675696385556,0.03799658193341973,-0.19394606259735292,-0.11834970398629746,0.317750358459768,-0.03318406487543089,-0.02061584049440058,0.05606332988345271,0.00032270441915109935,0.00020308500264950693,-0.0005314046101743481,-0.010639685723683314,-0.001216253543472134,1.423491266055549e-05,-0.1836804371616959,0.0,-0.34748576707328294,0.0,0.31228464941168693,0.007269110602610379
22,23.0,-0.09414345727017742,0.08413660803942458,0.02843323191008229,0.23863422684042213,-0.21312926239224167,-0.07193794150125013,0.13774814422515075,-0.12302191515062227,-0.0414083293512074,0.05131373635675363,-0.12797068388278404,-0.07391227888767543,-0.06763889449568691,0.009810613713535539,-0.029299281709025564,-0.03953752827502495,0.0054704762326016725,-0.01772499277649624,0.09901606907856172,-0.020317384058268537,0.034991330392087246,-0.01640929236449648,-0.009804171865671969,0.021126923127723594,0.0043716248986999245,0.004601069262905752,-0.02024513197036104,-0.01462081707479469,-0.009477295755139913,0.026623274753136042,0.0004450597791048738,0.00029979125532050366,-0.0008507786578223584,-0.005677462250075865,0.0006923963933457661,-4.6592446258422106e-05,0.05709160917872748,0.0,0.05211236565596597,0.0,0.15746826634437003,0.007557740988515126
23,24.0,-0.20344005882263333,0.13745530318032098,-0.45368229185157355,0.5142521690102395,-0.3479262097717575,1.148380426852435,0.2966912775364985,-0.20072663514105993,0.6625254793411197,-0.06803625573483686,0.17081526293086455,0.09860691443535342,-0.2693374752145683,0.17106174542008565,0.1347041549501991,-0.16333390012767315,0.10430556225663068,0.0823865519986129,0.36882621480996497,-0.2250022580297124,-0.17375188248738388,0.022528842747179742,0.01388815493353968,-0.02721592741110545,0.3966546481427517,0.24711344233865523,-0.6703905730689893,0.034311033329635136,0.020939182954519756,-0.05679809828415326,0.008464455134066885,0.005287840810716735,-0.014142501000512543,0.00833033741654603,0.001846532934585386,0.0003582218669785764,0.6381384443345894,0.0,0.7995541148516043,0.0,-0.36126770221970794,0.11064654395448412
24,25.0,0.17915440475531158,-0.13157694361797018,0.23528676970921653,-0.45990259792299826,0.33843836261017873,-0.6009922874170359,-0.2812934970720936,0.2088688615575974,-0.3584254774389146,-0.047711154884057284,0.12558485383714776,0.08304567980834235,0.2559682953510978,-0.058156311038205,0.017107910803368327,0.03053772579829031,-0.03647605150639485,-0.040361057013840074,-0.2420322391927865,0.07622319006115039,0.015678875679552732,0.03114382006036735,-0.010887498843008506,-0.018584522711369473,-0.13451978487228305,-0.08522263320123387,0.2428337421210272,-0.012722040672454698,-0.008111604655758076,0.023147566241052096,-0.0012862492921656642,-0.000898973526864265,0.0029118130886037125,0.011292127216401417,0.001000181984802828,0.0006062317094189912,-0.2661596953598573,-0.002659984333003628,-0.27554253906662607,0.0,0.15233758573678335,-0.015866034912510034
25,26.0,-0.07267379655392955,0.06383428854303672,-0.1117035703271682,0.18435364922471043,-0.16209097558365498,0.2830449699689539,0.10631210605325658,-0.09347238260352414,0.1632282837868435,0.025916579678310223,-0.06540491456741565,-0.0377193753659221,-0.07776086510371288,0.01699782759525803,-0.004748712075876904,-0.04686368203416963,0.010187830550541649,-0.0028937501955447753,0.10873485551699302,-0.024456193499875156,0.006228285604087724,-0.008111532500902366,-0.0049093583567594926,0.011088709214895485,0.04126792791776723,0.027078384188734483,-0.0746314854313419,-0.0010780027255357764,-0.0006984301074070087,0.0017289799385537996,0.0015791312622984246,0.0010420698766552662,-0.0028423629428828727,-0.0029020472663665413,-0.00011722804433386997,-0.00010008781626209677,0.19620438534621243,0.0,0.0972655017667986,0.0,0.01242986405914609,0.016189011605009965
26,27.0,0.047800168761661016,-0.02800174750403306,0.16649083767991424,-0.12012117231279096,0.07044738035160902,-0.4223332441842782,-0.06932491467141988,0.040669310704487344,-0.24356001924207452,0.10365158016280476,-0.2618883779844642,-0.15106409190095735,0.09553138198626673,-0.11536272126029945,-0.11236757833837788,0.05815109164942485,-0.06996611336897766,-0.06810039054642433,-0.12401408090243732,0.15278581245411804,0.15082453232895304,-0.032553629526066594,-0.019678240445535167,0.04431304980195149,-0.2612482086216171,-0.16152792324748555,0.4314441130390917,-0.026190778135527275,-0.016174201855008428,0.04458951568080945,-0.016664662810391945,-0.0103792168935691,0.027974386296863503,-0.011749294087932545,-0.0006992257629910876,-0.0006593581152083545,-0.40118830205502903,0.0,-0.5100685376615455,0.0,0.3513440050838264,-0.15014963343694665
27,28.0,0.08529188433208276,-0.06931354086167649,0.053259743344228644,-0.22040813495261397,0.17919858804827957,-0.1381308983726908,-0.14009178225154095,0.11440281854312861,-0.08923851747911035,-0.05169005768901845,0.13408852783996264,0.08591345931628007,0.12982254553499734,-0.0036350383402217537,0.04729574238048123,-0.023466004777035043,-0.0030350936047795337,-0.012452449917552816,-0.0913642384630526,0.004709764342289823,-0.03104712725896903,0.0295166582765696,-0.006428444834827314,-0.020313204480988542,-0.006324959025977274,-0.004749671901137349,0.021788654403722914,-0.0013889356304852291,-0.0010295460932575311,0.003720851503709003,0.0012969800888915958,0.0007309465160590285,-0.0012370902758095355,0.01083544485209382,0.001285031022319198,0.0009127862682117487,0.01136426484628382,-0.0015787932253203646,-0.014471884889574238,0.0,0.024303605975830225,0.009580453208026942
28,29.0,-0.015366743771533293,0.007620821447335875,-0.05194571279834617,0.039197763612029556,-0.01962639956223315,0.13148101166211806,0.02260586252124159,-0.01131664806507585,0.07584233257244227,-0.013657452839821962,0.03412628417959771,0.01969750751702047,-0.023897164263192956,0.01937359409199744,0.018985205894978686,-0.014368604974648851,0.011792469897924058,0.011617158804304575,0.03454498459818076,-0.025769085322802705,-0.024453368307050943,0.004494287421866182,0.002771970060048587,-0.005440082120365151,0.04613770520673696,0.02847111939411479,-0.07620434300332034,0.0034994179340231773,0.002114254312836579,-0.005486241357491269,0.0014303417637535417,0.0008854097072230354,-0.002323634025926431,0.0016672473642231926,0.0003859256695620261,0.00010031477117366356,0.026957991771733296,0.0,0.09231862553433362,0.0,-0.049526956964057185,0.01124402962110932
29,30.0,0.08951242708350776,-0.07078581721177193,0.11802735009219577,-0.2162599146382097,0.17053038255705,-0.2919799083465694,-0.1251670062325042,0.09872905221820195,-0.16872284160706524,-0.013109620879883273,0.02575814431670341,0.015112699522696407,0.10943077850557566,-0.03731216574895605,-0.007051162151411924,0.06722000227958941,-0.022279163129653393,-0.0035602968437342362,-0.10667260494071812,0.05267357514775109,0.028442700302048877,0.00738065465965229,0.00483653008460745,0.0008368631914723364,-0.08704518511957707,-0.05468444390381465,0.1511858830611972,-0.005513508799534666,-0.0034919268732514176,0.010495515368024937,-0.010691938191587666,-0.0066243141733732715,0.017426656374739457,0.002515560647194172,0.0007845315235733765,-0.0007264885002936651,-0.1613944316850413,0.0,-0.18288153896423215,0.0,0.10055920780729513,-0.07907879111785224
30,31.0,0.11610729017984946,-0.08490879185967236,0.059942419109839565,-0.29786368685116016,0.21777794210320914,-0.15382643144105207,-0.183639115946217,0.13568771589104275,-0.09745254730008948,-0.034598981814384776,0.09054137438838064,0.060095793189647875,0.15612909227146796,-0.03663297038455761,0.01937205496353029,0.0006577143042209334,-0.023731121773093635,-0.02672333710297291,-0.13468013354920716,0.04900265258351505,0.003176279496920953,0.02286393830866931,-0.008810253405488105,-0.013546761163118886,-0.06824729897764964,-0.042394144371521,0.12577960622710388,0.004540857169799486,0.0026039281695209317,-0.0066430160155292566,0.018558591235552646,0.01146720209244964,-0.029752317903808133,0.008794163695773634,0.0013759818665423187,0.001991132176457915,-0.10775634473270909,-0.0005225117471499708,-0.1560456099484116,0.0,-0.07916340387857738,0.1334048046482461
31,32.0,0.11105406390159459,-0.09925202692030981,0.3479735646637896,-0.28216685826339566,0.2533051973526327,-0.8847062753856121,-0.1629831010038291,0.14631113840961654,-0.5105745284819989,0.1146213101080725,-0.2920775891033148,-0.16864130920578263,0.18482586652611677,-0.15267154406502997,-0.13183075610892295,0.10980136980089081,-0.09016746662173006,-0.07824181035316347,-0.2582993710134407,0.21557023675548304,0.18560037286297199,-0.03539723273960083,-0.02093912046638196,0.05071044980297201,-0.36710854225938805,-0.22895033673412193,0.6058764543896444,-0.029851005701334227,-0.01824033138798646,0.051028669310115155,-0.06912897826781056,-0.043073839217780185,0.11615176153655331,-0.013160204786142722,-0.0005879382302439454,-0.002244905273871503,-0.6414520825800399,0.0,-0.7366596930796598,0.0,0.5853490537227929,-0.47670181080987734
32,33.0,-0.002188165004638329,0.003044612802415843,-0.027622285953654395,0.0057492185455248965,-0.007938767091316384,0.070183002716181,0.003326207249532482,-0.004588420625454268,0.040509221094863365,-0.005808422208158117,0.014505415830744009,0.00836361014826031,-0.007754579807612999,0.005473044850838537,0.006059593820636006,-0.004540769946054688,0.00338057123791618,0.003800619365703827,0.011515913916742011,-0.007056940961756726,-0.007503541484504498,0.0019222415023172912,0.0012251607074907807,-0.00227612050497752,0.014248231056147071,0.008997162000176858,-0.02272167644760043,0.001005416855907567,0.0006157424314988128,-0.0016245919454231472,-0.00044854226098195167,-0.0002632785664938739,0.0006046072406223906,0.0006450855180702277,7.526841308557929e-05,-0.00015403367283738735,0.016222868058355443,0.0,0.027474708532024265,0.0,-0.019857833344576338,-0.0027708891043112535
33,34.0,0.07034901514082538,-0.06490548271662062,0.1641721840512868,-0.17678624199908766,0.16377719472519348,-0.41594881031007636,-0.1020883678097312,0.09457924960046002,-0.2401049955286362,0.04230171459963023,-0.1100531922180724,-0.06360857046336274,0.10285210776670912,-0.07154593714795418,-0.05321521053187497,0.06202845006566085,-0.04179025042756991,-0.030658795028575204,-0.137758887486499,0.10398833450676445,0.08075053406894855,-0.012337041476829024,-0.006857408736642022,0.0205297146911558,-0.1719990368970891,-0.10740864441788522,0.28535610212749823,-0.010830335723026403,-0.006606528837431243,0.019227590360405476,-0.03947375727027773,-0.024554844104360887,0.06540222535202385,-0.0048010049508383865,0.00040385629268391277,-0.0018792534394212405,-0.2956521258558809,0.0,-0.35280224616755335,0.0,0.2533899549937713,-0.2533294043127918
